sequence_number,score,value
1362,67.83,53.61
1363,67.82,53.62
1364,67.80,53.63
1365,67.79,53.64
1366,67.77,53.65
1367,67.76,53.66
1368,67.74,53.67
1369,67.73,53.68
1370,67.71,53.69
1371,67.70,53.70
1372,67.68,53.71
1373,67.67,53.72
1374,67.65,53.73
1375,67.64,53.74
1376,67.62,53.75
1377,67.61,53.76
1378,67.59,53.77
1379,67.58,53.78
1380,67.56,53.79
1381,67.55,53.80
1382,67.53,53.81
1383,67.52,53.82
1384,67.50,53.83
1385,67.49,53.84
1386,67.47,53.85
1387,67.46,53.86
1388,67.44,53.87
1389,67.43,53.88
1390,67.41,53.89
1391,67.40,53.90
1392,67.38,53.91
1393,67.37,53.92
1394,67.35,53.93
1395,67.34,53.94
1396,67.32,53.95
1397,67.31,53.96
1398,67.29,53.97
1399,67.28,53.98
1400,67.26,53.99
1401,67.25,54.00
1402,67.23,54.01
1403,67.22,54.02
1404,67.20,54.03
1405,67.19,54.04
1406,67.17,54.05
1407,67.16,54.06
1408,67.14,54.07
1409,67.13,54.08
1410,67.11,54.09
1411,67.10,54.10
1412,67.08,54.11
1413,67.07,54.12
1414,67.05,54.13
1415,67.04,54.14
1416,67.02,54.15
1417,67.01,54.16
1418,66.99,54.17
1419,66.98,54.18
1420,66.96,54.19
1421,66.95,54.20
1422,66.93,54.21
1423,66.92,54.22
1424,66.90,54.23
1425,66.89,54.24
1426,66.87,54.25
1427,66.86,54.26
1428,66.84,54.27
1429,66.83,54.28
1430,66.81,54.29
1431,66.80,54.30
1432,66.78,54.31
1433,66.77,54.32
1434,66.75,54.33
1435,66.74,54.34
1436,66.72,54.35
1437,66.71,54.36
1438,66.69,54.37
1439,66.68,54.38
1440,66.66,54.39
1441,66.65,54.40
1442,66.63,54.41
1443,66.62,54.42
1444,66.60,54.43
1445,66.59,54.44
1446,66.57,54.45
1447,66.56,54.46
1448,66.54,54.47
1449,66.53,54.48
1450,66.51,54.49
1451,66.50,54.50
1452,66.48,54.51
1453,66.47,54.52
1454,66.45,54.53
1455,66.44,54.54
1456,66.42,54.55
1457,66.41,54.56
1458,66.39,54.57
1459,66.38,54.58
1460,66.36,54.59
1461,66.35,54.60
1462,66.33,54.61
1463,66.32,54.62
1464,66.30,54.63
1465,66.29,54.64
1466,66.27,54.65
1467,66.26,54.66
1468,66.24,54.67
1469,66.23,54.68
1470,66.21,54.69
1471,66.20,54.70
1472,66.18,54.71
1473,66.17,54.72
1474,66.15,54.73
1475,66.14,54.74
1476,66.12,54.75
1477,66.11,54.76
1478,66.09,54.77
1479,66.08,54.78
1480,66.06,54.79
1481,66.05,54.80
1482,66.03,54.81
1483,66.02,54.82
1484,66.00,54.83
1485,65.99,54.84
1486,65.97,54.85
1487,65.96,54.86
1488,65.94,54.87
1489,65.93,54.88
1490,65.91,54.89
1491,65.90,54.90
1492,65.88,54.91
1493,65.87,54.92
1494,65.85,54.93
1495,65.84,54.94
1496,65.82,54.95
1497,65.81,54.96
1498,65.79,54.97
1499,65.78,54.98
1500,65.76,54.99
1501,65.75,55.00
1502,65.73,55.01
1503,65.72,55.02
1504,65.70,55.03
1505,65.69,55.04
1506,65.67,55.05
1507,65.66,55.06
1508,65.64,55.07
1509,65.63,55.08
1510,65.61,55.09
1511,65.60,55.10
1512,65.58,55.11
1513,65.57,55.12
1514,65.55,55.13
1515,65.54,55.14
1516,65.52,55.15
1517,65.51,55.16
1518,65.49,55.17
1519,65.48,55.18
1520,65.46,55.19
1521,65.45,55.20
1522,65.43,55.21
1523,65.42,55.22
1524,65.40,55.23
1525,65.39,55.24
1526,65.37,55.25
1527,65.36,55.26
1528,65.34,55.27
1529,65.33,55.28
1530,65.31,55.29
1531,65.30,55.30
1532,65.28,55.31
1533,65.27,55.32
1534,65.25,55.33
1535,65.24,55.34
1536,65.22,55.35
1537,65.21,55.36
1538,65.19,55.37
1539,65.18,55.38
1540,65.16,55.39
1541,65.15,55.40
1542,65.13,55.41
1543,65.12,55.42
1544,65.10,55.43
1545,65.09,55.44
1546,65.07,55.45
1547,65.06,55.46
1548,65.04,55.47
1549,65.03,55.48
1550,65.01,55.49
1551,65.00,55.50
1552,64.98,55.51
1553,64.97,55.52
1554,64.95,55.53
1555,64.94,55.54
1556,64.92,55.55
1557,64.91,55.56
1558,64.89,55.57
1559,64.88,55.58
1560,64.86,55.59
1561,64.85,55.60
1562,64.83,55.61
1563,64.82,55.62
1564,64.80,55.63
1565,64.79,55.64
1566,64.77,55.65
1567,64.76,55.66
1568,64.74,55.67
1569,64.73,55.68
1570,64.71,55.69
1571,64.70,55.70
1572,64.68,55.71
1573,64.67,55.72
1574,64.65,55.73
1575,64.64,55.74
1576,64.62,55.75
1577,64.61,55.76
1578,64.59,55.77
1579,64.58,55.78
1580,64.56,55.79
1581,64.55,55.80
1582,64.53,55.81
1583,64.52,55.82
1584,64.50,55.83
1585,64.49,55.84
1586,64.47,55.85
1587,64.46,55.86
1588,64.44,55.87
1589,64.43,55.88
1590,64.41,55.89
1591,64.40,55.90
1592,64.38,55.91
1593,64.37,55.92
1594,64.35,55.93
1595,64.34,55.94
1596,64.32,55.95
1597,64.31,55.96
1598,64.29,55.97
1599,64.28,55.98
1600,64.26,55.99
1601,64.25,56.00
1602,64.23,56.01
1603,64.22,56.02
1604,64.20,56.03
1605,64.19,56.04
1606,64.17,56.05
1607,64.16,56.06
1608,64.14,56.07
1609,64.13,56.08
1610,64.11,56.09
1611,64.10,56.10
1612,64.08,56.11
1613,64.07,56.12
1614,64.05,56.13
1615,64.04,56.14
1616,64.02,56.15
1617,64.01,56.16
1618,63.99,56.17
1619,63.98,56.18
1620,63.96,56.19
1621,63.95,56.20
1622,63.93,56.21
1623,63.92,56.22
1624,63.90,56.23
1625,63.89,56.24
1626,63.87,56.25
1627,63.86,56.26
1628,63.84,56.27
1629,63.83,56.28
1630,63.81,56.29
1631,63.80,56.30
1632,63.78,56.31
1633,63.77,56.32
1634,63.75,56.33
1635,63.74,56.34
1636,63.72,56.35
1637,63.71,56.36
1638,63.69,56.37
1639,63.68,56.38
1640,63.66,56.39
1641,63.65,56.40
1642,63.63,56.41
1643,63.62,56.42
1644,63.60,56.43
1645,63.59,56.44
1646,63.57,56.45
1647,63.56,56.46
1648,63.54,56.47
1649,63.53,56.48
1650,63.51,56.49
1651,63.50,56.50
1652,63.48,56.51
1653,63.47,56.52
1654,63.45,56.53
1655,63.44,56.54
1656,63.42,56.55
1657,63.41,56.56
1658,63.39,56.57
1659,63.38,56.58
1660,63.36,56.59
1661,63.35,56.60
1662,63.33,56.61
1663,63.32,56.62
1664,63.30,56.63
1665,63.29,56.64
1666,63.27,56.65
1667,63.26,56.66
1668,63.24,56.67
1669,63.23,56.68
1670,63.21,56.69
1671,63.20,56.70
1672,63.18,56.71
1673,63.17,56.72
1674,63.15,56.73
1675,63.14,56.74
1676,63.12,56.75
1677,63.11,56.76
1678,63.09,56.77
1679,63.08,56.78
1680,63.06,56.79
1681,63.05,56.80
1682,63.03,56.81
1683,63.02,56.82
1684,63.00,56.83
1685,62.99,56.84
1686,62.97,56.85
1687,62.96,56.86
1688,62.94,56.87
1689,62.93,56.88
1690,62.91,56.89
1691,62.90,56.90
1692,62.88,56.91
1693,62.87,56.92
1694,62.85,56.93
1695,62.84,56.94
1696,62.82,56.95
1697,62.81,56.96
1698,62.79,56.97
1699,62.78,56.98
1700,62.76,56.99
1701,62.75,57.00
1702,62.73,57.01
1703,62.72,57.02
1704,62.70,57.03
1705,62.69,57.04
1706,62.67,57.05
1707,62.66,57.06
1708,62.64,57.07
1709,62.63,57.08
1710,62.61,57.09
1711,62.60,57.10
1712,62.58,57.11
1713,62.57,57.12
1714,62.55,57.13
1715,62.54,57.14
1716,62.52,57.15
1717,62.51,57.16
1718,62.49,57.17
1719,62.48,57.18
1720,62.46,57.19
1721,62.45,57.20
1722,62.43,57.21
1723,62.42,57.22
1724,62.40,57.23
1725,62.39,57.24
1726,62.37,57.25
1727,62.36,57.26
1728,62.34,57.27
1729,62.33,57.28
1730,62.31,57.29
1731,62.30,57.30
1732,62.28,57.31
1733,62.27,57.32
1734,62.25,57.33
1735,62.24,57.34
1736,62.22,57.35
1737,62.21,57.36
1738,62.19,57.37
1739,62.18,57.38
1740,62.16,57.39
1741,62.15,57.40
1742,62.13,57.41
1743,62.12,57.42
1744,62.10,57.43
1745,62.09,57.44
1746,62.07,57.45
1747,62.06,57.46
1748,62.04,57.47
1749,62.03,57.48
1750,62.01,57.49
1751,62.00,57.50
1752,61.98,57.51
1753,61.96,57.52
1754,61.94,57.53
1755,61.92,57.54
1756,61.90,57.55
1757,61.88,57.56
1758,61.86,57.57
1759,61.84,57.58
1760,61.82,57.59
1761,61.80,57.60
1762,61.78,57.61
1763,61.76,57.62
1764,61.74,57.63
1765,61.72,57.64
1766,61.70,57.65
1767,61.68,57.66
1768,61.66,57.67
1769,61.64,57.68
1770,61.62,57.69
1771,61.60,57.70
1772,61.58,57.71
1773,61.56,57.72
1774,61.54,57.73
1775,61.52,57.74
1776,61.50,57.75
1777,61.48,57.76
1778,61.46,57.77
1779,61.44,57.78
1780,61.42,57.79
1781,61.40,57.80
1782,61.38,57.81
1783,61.36,57.82
1784,61.34,57.83
1785,61.32,57.84
1786,61.30,57.85
1787,61.28,57.86
1788,61.26,57.87
1789,61.24,57.88
1790,61.22,57.89
1791,61.20,57.90
1792,61.18,57.91
1793,61.16,57.92
1794,61.14,57.93
1795,61.12,57.94
1796,61.10,57.95
1797,61.08,57.96
1798,61.06,57.97
1799,61.04,57.98
1800,61.02,57.99
1801,61.00,58.00
1802,60.98,58.01
1803,60.96,58.02
1804,60.94,58.03
1805,60.92,58.04
1806,60.90,58.05
1807,60.88,58.06
1808,60.86,58.07
1809,60.84,58.08
1810,60.82,58.09
1811,60.80,58.10
1812,60.78,58.11
1813,60.76,58.12
1814,60.74,58.13
1815,60.72,58.14
1816,60.70,58.15
1817,60.68,58.16
1818,60.66,58.17
1819,60.64,58.18
1820,60.62,58.19
1821,60.60,58.20
1822,60.58,58.21
1823,60.56,58.22
1824,60.54,58.23
1825,60.52,58.24
1826,60.50,58.25
1827,60.48,58.26
1828,60.46,58.27
1829,60.44,58.28
1830,60.42,58.29
1831,60.40,58.30
1832,60.38,58.31
1833,60.36,58.32
1834,60.34,58.33
1835,60.32,58.34
1836,60.30,58.35
1837,60.28,58.36
1838,60.26,58.37
1839,60.24,58.38
1840,60.22,58.39
1841,60.20,58.40
1842,60.18,58.41
1843,60.16,58.42
1844,60.14,58.43
1845,60.12,58.44
1846,60.10,58.45
1847,60.08,58.46
1848,60.06,58.47
1849,60.04,58.48
1850,60.02,58.49
1851,60.00,58.50
1852,59.98,58.51
1853,59.96,58.52
1854,59.94,58.53
1855,59.92,58.54
1856,59.90,58.55
1857,59.88,58.56
1858,59.86,58.57
1859,59.84,58.58
1860,59.82,58.59
1861,59.80,58.60
1862,59.78,58.61
1863,59.76,58.62
1864,59.74,58.63
1865,59.72,58.64
1866,59.70,58.65
1867,59.68,58.66
1868,59.66,58.67
1869,59.64,58.68
1870,59.62,58.69
1871,59.60,58.70
1872,59.58,58.71
1873,59.56,58.72
1874,59.54,58.73
1875,59.52,58.74
1876,59.50,58.75
1877,59.48,58.76
1878,59.46,58.77
1879,59.44,58.78
1880,59.42,58.79
1881,59.40,58.80
1882,59.38,58.81
1883,59.36,58.82
1884,59.34,58.83
1885,59.32,58.84
1886,59.30,58.85
1887,59.28,58.86
1888,59.26,58.87
1889,59.24,58.88
1890,59.22,58.89
1891,59.20,58.90
1892,59.18,58.91
1893,59.16,58.92
1894,59.14,58.93
1895,59.12,58.94
1896,59.10,58.95
1897,59.08,58.96
1898,59.06,58.97
1899,59.04,58.98
1900,59.02,58.99
1901,59.00,59.00
1902,58.98,59.01
1903,58.96,59.02
1904,58.94,59.03
1905,58.92,59.04
1906,58.90,59.05
1907,58.88,59.06
1908,58.86,59.07
1909,58.84,59.08
1910,58.82,59.09
1911,58.80,59.10
1912,58.78,59.11
1913,58.76,59.12
1914,58.74,59.13
1915,58.72,59.14
1916,58.70,59.15
1917,58.68,59.16
1918,58.66,59.17
1919,58.64,59.18
1920,58.62,59.19
1921,58.60,59.20
1922,58.58,59.21
1923,58.56,59.22
1924,58.54,59.23
1925,58.52,59.24
1926,58.50,59.25
1927,58.48,59.26
1928,58.46,59.27
1929,58.44,59.28
1930,58.42,59.29
1931,58.40,59.30
1932,58.38,59.31
1933,58.36,59.32
1934,58.34,59.33
1935,58.32,59.34
1936,58.30,59.35
1937,58.28,59.36
1938,58.26,59.37
1939,58.24,59.38
1940,58.22,59.39
1941,58.20,59.40
1942,58.18,59.41
1943,58.16,59.42
1944,58.14,59.43
1945,58.12,59.44
1946,58.10,59.45
1947,58.08,59.46
1948,58.06,59.47
1949,58.04,59.48
1950,58.02,59.49
1951,58.00,59.50
1952,57.98,59.51
1953,57.96,59.52
1954,57.94,59.53
1955,57.92,59.54
1956,57.90,59.55
1957,57.88,59.56
1958,57.86,59.57
1959,57.84,59.58
1960,57.82,59.59
1961,57.80,59.60
1962,57.78,59.61
1963,57.76,59.62
1964,57.74,59.63
1965,57.72,59.64
1966,57.70,59.65
1967,57.68,59.66
1968,57.66,59.67
1969,57.64,59.68
1970,57.62,59.69
1971,57.60,59.70
1972,57.58,59.71
1973,57.56,59.72
1974,57.54,59.73
1975,57.52,59.74
1976,57.50,59.75
1977,57.48,59.76
1978,57.46,59.77
1979,57.44,59.78
1980,57.42,59.79
1981,57.40,59.80
1982,57.38,59.81
1983,57.36,59.82
1984,57.34,59.83
1985,57.32,59.84
1986,57.30,59.85
1987,57.28,59.86
1988,57.26,59.87
1989,57.24,59.88
1990,57.22,59.89
1991,57.20,59.90
1992,57.18,59.91
1993,57.16,59.92
1994,57.14,59.93
1995,57.12,59.94
1996,57.10,59.95
1997,57.08,59.96
1998,57.06,59.97
1999,57.04,59.98
2000,57.02,59.99
2001,57.00,01:00.00
2002,56.98,01:00.01
2003,56.96,01:00.02
2004,56.94,01:00.03
2005,56.92,01:00.04
2006,56.90,01:00.05
2007,56.88,01:00.06
2008,56.86,01:00.07
2009,56.84,01:00.08
2010,56.82,01:00.09
2011,56.80,01:00.10
2012,56.78,01:00.11
2013,56.76,01:00.12
2014,56.74,01:00.13
2015,56.72,01:00.14
2016,56.70,01:00.15
2017,56.68,01:00.16
2018,56.66,01:00.17
2019,56.64,01:00.18
2020,56.62,01:00.19
2021,56.60,01:00.20
2022,56.58,01:00.21
2023,56.56,01:00.22
2024,56.54,01:00.23
2025,56.52,01:00.24
2026,56.50,01:00.25
2027,56.48,01:00.26
2028,56.46,01:00.27
2029,56.44,01:00.28
2030,56.42,01:00.29
2031,56.40,01:00.30
2032,56.38,01:00.31
2033,56.36,01:00.32
2034,56.34,01:00.33
2035,56.32,01:00.34
2036,56.30,01:00.35
2037,56.28,01:00.36
2038,56.26,01:00.37
2039,56.24,01:00.38
2040,56.22,01:00.39
2041,56.20,01:00.40
2042,56.18,01:00.41
2043,56.16,01:00.42
2044,56.14,01:00.43
2045,56.12,01:00.44
2046,56.10,01:00.45
2047,56.08,01:00.46
2048,56.06,01:00.47
2049,56.04,01:00.48
2050,56.02,01:00.49
2051,56.00,01:00.50
2052,55.98,01:00.51
2053,55.96,01:00.52
2054,55.94,01:00.53
2055,55.92,01:00.54
2056,55.90,01:00.55
2057,55.88,01:00.56
2058,55.86,01:00.57
2059,55.84,01:00.58
2060,55.82,01:00.59
2061,55.80,01:00.60
2062,55.78,01:00.61
2063,55.76,01:00.62
2064,55.74,01:00.63
2065,55.72,01:00.64
2066,55.70,01:00.65
2067,55.68,01:00.66
2068,55.66,01:00.67
2069,55.64,01:00.68
2070,55.62,01:00.69
2071,55.60,01:00.70
2072,55.58,01:00.71
2073,55.56,01:00.72
2074,55.54,01:00.73
2075,55.52,01:00.74
2076,55.50,01:00.75
2077,55.48,01:00.76
2078,55.46,01:00.77
2079,55.44,01:00.78
2080,55.42,01:00.79
2081,55.40,01:00.80
2082,55.38,01:00.81
2083,55.36,01:00.82
2084,55.34,01:00.83
2085,55.32,01:00.84
2086,55.30,01:00.85
2087,55.28,01:00.86
2088,55.26,01:00.87
2089,55.24,01:00.88
2090,55.22,01:00.89
2091,55.20,01:00.90
2092,55.18,01:00.91
2093,55.16,01:00.92
2094,55.14,01:00.93
2095,55.12,01:00.94
2096,55.10,01:00.95
2097,55.08,01:00.96
2098,55.06,01:00.97
2099,55.04,01:00.98
2100,55.02,01:00.99
2101,55.00,01:01.00
2102,54.98,01:01.01
2103,54.96,01:01.02
2104,54.94,01:01.03
2105,54.92,01:01.04
2106,54.90,01:01.05
2107,54.88,01:01.06
2108,54.86,01:01.07
2109,54.84,01:01.08
2110,54.82,01:01.09
2111,54.80,01:01.10
2112,54.78,01:01.11
2113,54.76,01:01.12
2114,54.74,01:01.13
2115,54.72,01:01.14
2116,54.70,01:01.15
2117,54.68,01:01.16
2118,54.66,01:01.17
2119,54.64,01:01.18
2120,54.62,01:01.19
2121,54.60,01:01.20
2122,54.58,01:01.21
2123,54.56,01:01.22
2124,54.54,01:01.23
2125,54.52,01:01.24
2126,54.50,01:01.25
2127,54.48,01:01.26
2128,54.46,01:01.27
2129,54.44,01:01.28
2130,54.42,01:01.29
2131,54.40,01:01.30
2132,54.38,01:01.31
2133,54.36,01:01.32
2134,54.34,01:01.33
2135,54.32,01:01.34
2136,54.30,01:01.35
2137,54.28,01:01.36
2138,54.26,01:01.37
2139,54.24,01:01.38
2140,54.22,01:01.39
2141,54.20,01:01.40
2142,54.18,01:01.41
2143,54.16,01:01.42
2144,54.14,01:01.43
2145,54.12,01:01.44
2146,54.10,01:01.45
2147,54.08,01:01.46
2148,54.06,01:01.47
2149,54.04,01:01.48
2150,54.02,01:01.49
2151,54.00,01:01.50
2152,53.98,01:01.51
2153,53.96,01:01.52
2154,53.94,01:01.53
2155,53.92,01:01.54
2156,53.90,01:01.55
2157,53.88,01:01.56
2158,53.86,01:01.57
2159,53.84,01:01.58
2160,53.82,01:01.59
2161,53.80,01:01.60
2162,53.78,01:01.61
2163,53.76,01:01.62
2164,53.74,01:01.63
2165,53.72,01:01.64
2166,53.70,01:01.65
2167,53.68,01:01.66
2168,53.66,01:01.67
2169,53.64,01:01.68
2170,53.62,01:01.69
2171,53.60,01:01.70
2172,53.58,01:01.71
2173,53.56,01:01.72
2174,53.54,01:01.73
2175,53.52,01:01.74
2176,53.50,01:01.75
2177,53.48,01:01.76
2178,53.46,01:01.77
2179,53.44,01:01.78
2180,53.42,01:01.79
2181,53.40,01:01.80
2182,53.38,01:01.81
2183,53.36,01:01.82
2184,53.34,01:01.83
2185,53.32,01:01.84
2186,53.30,01:01.85
2187,53.28,01:01.86
2188,53.26,01:01.87
2189,53.24,01:01.88
2190,53.22,01:01.89
2191,53.20,01:01.90
2192,53.18,01:01.91
2193,53.16,01:01.92
2194,53.14,01:01.93
2195,53.12,01:01.94
2196,53.10,01:01.95
2197,53.08,01:01.96
2198,53.06,01:01.97
2199,53.04,01:01.98
2200,53.02,01:01.99
2201,53.00,01:02.00
2202,52.98,01:02.01
2203,52.96,01:02.02
2204,52.94,01:02.03
2205,52.92,01:02.04
2206,52.90,01:02.05
2207,52.88,01:02.06
2208,52.86,01:02.07
2209,52.84,01:02.08
2210,52.82,01:02.09
2211,52.80,01:02.10
2212,52.78,01:02.11
2213,52.76,01:02.12
2214,52.74,01:02.13
2215,52.72,01:02.14
2216,52.70,01:02.15
2217,52.68,01:02.16
2218,52.66,01:02.17
2219,52.64,01:02.18
2220,52.62,01:02.19
2221,52.60,01:02.20
2222,52.58,01:02.21
2223,52.56,01:02.22
2224,52.54,01:02.23
2225,52.52,01:02.24
2226,52.50,01:02.25
2227,52.48,01:02.26
2228,52.46,01:02.27
2229,52.44,01:02.28
2230,52.42,01:02.29
2231,52.40,01:02.30
2232,52.38,01:02.31
2233,52.36,01:02.32
2234,52.34,01:02.33
2235,52.32,01:02.34
2236,52.30,01:02.35
2237,52.28,01:02.36
2238,52.26,01:02.37
2239,52.24,01:02.38
2240,52.22,01:02.39
2241,52.20,01:02.40
2242,52.18,01:02.41
2243,52.16,01:02.42
2244,52.14,01:02.43
2245,52.12,01:02.44
2246,52.10,01:02.45
2247,52.08,01:02.46
2248,52.06,01:02.47
2249,52.04,01:02.48
2250,52.02,01:02.49
2251,52.00,01:02.50
2252,51.98,01:02.51
2253,51.96,01:02.52
2254,51.94,01:02.53
2255,51.92,01:02.54
2256,51.90,01:02.55
2257,51.88,01:02.56
2258,51.86,01:02.57
2259,51.84,01:02.58
2260,51.82,01:02.59
2261,51.80,01:02.60
2262,51.78,01:02.61
2263,51.76,01:02.62
2264,51.74,01:02.63
2265,51.72,01:02.64
2266,51.70,01:02.65
2267,51.68,01:02.66
2268,51.66,01:02.67
2269,51.64,01:02.68
2270,51.62,01:02.69
2271,51.60,01:02.70
2272,51.58,01:02.71
2273,51.56,01:02.72
2274,51.54,01:02.73
2275,51.52,01:02.74
2276,51.50,01:02.75
2277,51.48,01:02.76
2278,51.46,01:02.77
2279,51.44,01:02.78
2280,51.42,01:02.79
2281,51.40,01:02.80
2282,51.38,01:02.81
2283,51.36,01:02.82
2284,51.34,01:02.83
2285,51.32,01:02.84
2286,51.30,01:02.85
2287,51.28,01:02.86
2288,51.26,01:02.87
2289,51.24,01:02.88
2290,51.22,01:02.89
2291,51.20,01:02.90
2292,51.18,01:02.91
2293,51.16,01:02.92
2294,51.14,01:02.93
2295,51.12,01:02.94
2296,51.10,01:02.95
2297,51.08,01:02.96
2298,51.06,01:02.97
2299,51.04,01:02.98
2300,51.02,01:02.99
2301,51.00,01:03.00
2302,50.98,01:03.01
2303,50.96,01:03.02
2304,50.94,01:03.03
2305,50.92,01:03.04
2306,50.90,01:03.05
2307,50.88,01:03.06
2308,50.86,01:03.07
2309,50.84,01:03.08
2310,50.82,01:03.09
2311,50.80,01:03.10
2312,50.78,01:03.11
2313,50.76,01:03.12
2314,50.74,01:03.13
2315,50.72,01:03.14
2316,50.70,01:03.15
2317,50.68,01:03.16
2318,50.66,01:03.17
2319,50.64,01:03.18
2320,50.62,01:03.19
2321,50.60,01:03.20
2322,50.58,01:03.21
2323,50.56,01:03.22
2324,50.54,01:03.23
2325,50.52,01:03.24
2326,50.50,01:03.25
2327,50.48,01:03.26
2328,50.46,01:03.27
2329,50.44,01:03.28
2330,50.42,01:03.29
2331,50.40,01:03.30
2332,50.38,01:03.31
2333,50.36,01:03.32
2334,50.34,01:03.33
2335,50.32,01:03.34
2336,50.30,01:03.35
2337,50.28,01:03.36
2338,50.26,01:03.37
2339,50.24,01:03.38
2340,50.22,01:03.39
2341,50.20,01:03.40
2342,50.18,01:03.41
2343,50.16,01:03.42
2344,50.14,01:03.43
2345,50.12,01:03.44
2346,50.10,01:03.45
2347,50.08,01:03.46
2348,50.06,01:03.47
2349,50.04,01:03.48
2350,50.02,01:03.49
2351,50.00,01:03.50
2352,49.98,01:03.51
2353,49.96,01:03.52
2354,49.94,01:03.53
2355,49.92,01:03.54
2356,49.90,01:03.55
2357,49.88,01:03.56
2358,49.86,01:03.57
2359,49.84,01:03.58
2360,49.82,01:03.59
2361,49.80,01:03.60
2362,49.78,01:03.61
2363,49.76,01:03.62
2364,49.74,01:03.63
2365,49.72,01:03.64
2366,49.70,01:03.65
2367,49.68,01:03.66
2368,49.66,01:03.67
2369,49.64,01:03.68
2370,49.62,01:03.69
2371,49.60,01:03.70
2372,49.58,01:03.71
2373,49.56,01:03.72
2374,49.54,01:03.73
2375,49.52,01:03.74
2376,49.50,01:03.75
2377,49.48,01:03.76
2378,49.46,01:03.77
2379,49.44,01:03.78
2380,49.42,01:03.79
2381,49.40,01:03.80
2382,49.38,01:03.81
2383,49.36,01:03.82
2384,49.34,01:03.83
2385,49.32,01:03.84
2386,49.30,01:03.85
2387,49.28,01:03.86
2388,49.26,01:03.87
2389,49.24,01:03.88
2390,49.22,01:03.89
2391,49.20,01:03.90
2392,49.18,01:03.91
2393,49.16,01:03.92
2394,49.14,01:03.93
2395,49.12,01:03.94
2396,49.10,01:03.95
2397,49.08,01:03.96
2398,49.06,01:03.97
2399,49.04,01:03.98
2400,49.02,01:03.99
2401,49.00,01:04.00
2402,48.98,01:04.01
2403,48.96,01:04.02
2404,48.94,01:04.03
2405,48.92,01:04.04
2406,48.90,01:04.05
2407,48.88,01:04.06
2408,48.86,01:04.07
2409,48.84,01:04.08
2410,48.82,01:04.09
2411,48.80,01:04.10
2412,48.78,01:04.11
2413,48.76,01:04.12
2414,48.74,01:04.13
2415,48.72,01:04.14
2416,48.70,01:04.15
2417,48.68,01:04.16
2418,48.66,01:04.17
2419,48.64,01:04.18
2420,48.62,01:04.19
2421,48.60,01:04.20
2422,48.58,01:04.21
2423,48.56,01:04.22
2424,48.54,01:04.23
2425,48.52,01:04.24
2426,48.50,01:04.25
2427,48.48,01:04.26
2428,48.46,01:04.27
2429,48.44,01:04.28
2430,48.42,01:04.29
2431,48.40,01:04.30
2432,48.38,01:04.31
2433,48.36,01:04.32
2434,48.34,01:04.33
2435,48.32,01:04.34
2436,48.30,01:04.35
2437,48.28,01:04.36
2438,48.26,01:04.37
2439,48.24,01:04.38
2440,48.22,01:04.39
2441,48.20,01:04.40
2442,48.18,01:04.41
2443,48.16,01:04.42
2444,48.14,01:04.43
2445,48.12,01:04.44
2446,48.10,01:04.45
2447,48.08,01:04.46
2448,48.06,01:04.47
2449,48.04,01:04.48
2450,48.02,01:04.49
2451,48.00,01:04.50
2452,47.98,01:04.51
2453,47.96,01:04.52
2454,47.94,01:04.53
2455,47.92,01:04.54
2456,47.90,01:04.55
2457,47.88,01:04.56
2458,47.86,01:04.57
2459,47.84,01:04.58
2460,47.82,01:04.59
2461,47.80,01:04.60
2462,47.78,01:04.61
2463,47.76,01:04.62
2464,47.74,01:04.63
2465,47.72,01:04.64
2466,47.70,01:04.65
2467,47.68,01:04.66
2468,47.66,01:04.67
2469,47.64,01:04.68
2470,47.62,01:04.69
2471,47.60,01:04.70
2472,47.58,01:04.71
2473,47.56,01:04.72
2474,47.54,01:04.73
2475,47.52,01:04.74
2476,47.50,01:04.75
2477,47.48,01:04.76
2478,47.46,01:04.77
2479,47.44,01:04.78
2480,47.42,01:04.79
2481,47.40,01:04.80
2482,47.38,01:04.81
2483,47.36,01:04.82
2484,47.34,01:04.83
2485,47.32,01:04.84
2486,47.30,01:04.85
2487,47.28,01:04.86
2488,47.26,01:04.87
2489,47.24,01:04.88
2490,47.22,01:04.89
2491,47.20,01:04.90
2492,47.18,01:04.91
2493,47.16,01:04.92
2494,47.14,01:04.93
2495,47.12,01:04.94
2496,47.10,01:04.95
2497,47.08,01:04.96
2498,47.06,01:04.97
2499,47.04,01:04.98
2500,47.02,01:04.99
2501,47.00,01:05.00
2502,46.98,01:05.01
2503,46.96,01:05.02
2504,46.94,01:05.03
2505,46.92,01:05.04
2506,46.90,01:05.05
2507,46.88,01:05.06
2508,46.86,01:05.07
2509,46.84,01:05.08
2510,46.82,01:05.09
2511,46.80,01:05.10
2512,46.78,01:05.11
2513,46.76,01:05.12
2514,46.74,01:05.13
2515,46.72,01:05.14
2516,46.70,01:05.15
2517,46.68,01:05.16
2518,46.66,01:05.17
2519,46.64,01:05.18
2520,46.62,01:05.19
2521,46.60,01:05.20
2522,46.58,01:05.21
2523,46.56,01:05.22
2524,46.54,01:05.23
2525,46.52,01:05.24
2526,46.50,01:05.25
2527,46.48,01:05.26
2528,46.46,01:05.27
2529,46.44,01:05.28
2530,46.42,01:05.29
2531,46.40,01:05.30
2532,46.38,01:05.31
2533,46.36,01:05.32
2534,46.34,01:05.33
2535,46.32,01:05.34
