sequence_number,score,value
4652,38.66,05:01.51
4653,38.65,05:01.52
4654,38.64,05:01.53
4655,38.63,05:01.54
4656,38.62,05:01.55
4657,38.62,05:01.56
4658,38.61,05:01.57
4659,38.60,05:01.58
4660,38.59,05:01.59
4661,38.58,05:01.60
4662,38.57,05:01.61
4663,38.57,05:01.62
4664,38.56,05:01.63
4665,38.55,05:01.64
4666,38.54,05:01.65
4667,38.53,05:01.66
4668,38.52,05:01.67
4669,38.52,05:01.68
4670,38.51,05:01.69
4671,38.50,05:01.70
4672,38.49,05:01.71
4673,38.48,05:01.72
4674,38.47,05:01.73
4675,38.47,05:01.74
4676,38.46,05:01.75
4677,38.45,05:01.76
4678,38.44,05:01.77
4679,38.43,05:01.78
4680,38.42,05:01.79
4681,38.42,05:01.80
4682,38.41,05:01.81
4683,38.40,05:01.82
4684,38.39,05:01.83
4685,38.38,05:01.84
4686,38.37,05:01.85
4687,38.37,05:01.86
4688,38.36,05:01.87
4689,38.35,05:01.88
4690,38.34,05:01.89
4691,38.33,05:01.90
4692,38.32,05:01.91
4693,38.32,05:01.92
4694,38.31,05:01.93
4695,38.30,05:01.94
4696,38.29,05:01.95
4697,38.28,05:01.96
4698,38.27,05:01.97
4699,38.27,05:01.98
4700,38.26,05:01.99
4701,38.25,05:02.00
4702,38.24,05:02.01
4703,38.23,05:02.02
4704,38.22,05:02.03
4705,38.22,05:02.04
4706,38.21,05:02.05
4707,38.20,05:02.06
4708,38.19,05:02.07
4709,38.18,05:02.08
4710,38.17,05:02.09
4711,38.17,05:02.10
4712,38.16,05:02.11
4713,38.15,05:02.12
4714,38.14,05:02.13
4715,38.13,05:02.14
4716,38.12,05:02.15
4717,38.12,05:02.16
4718,38.11,05:02.17
4719,38.10,05:02.18
4720,38.09,05:02.19
4721,38.08,05:02.20
4722,38.07,05:02.21
4723,38.07,05:02.22
4724,38.06,05:02.23
4725,38.05,05:02.24
4726,38.04,05:02.25
4727,38.03,05:02.26
4728,38.02,05:02.27
4729,38.02,05:02.28
4730,38.01,05:02.29
4731,38.00,05:02.30
4732,37.99,05:02.31
4733,37.98,05:02.32
4734,37.98,05:02.33
4735,37.97,05:02.34
4736,37.96,05:02.35
4737,37.95,05:02.36
4738,37.95,05:02.37
4739,37.94,05:02.38
4740,37.93,05:02.39
4741,37.92,05:02.40
4742,37.92,05:02.41
4743,37.91,05:02.42
4744,37.90,05:02.43
4745,37.89,05:02.44
4746,37.88,05:02.45
4747,37.88,05:02.46
4748,37.87,05:02.47
4749,37.86,05:02.48
4750,37.85,05:02.49
4751,37.85,05:02.50
4752,37.84,05:02.51
4753,37.83,05:02.52
4754,37.82,05:02.53
4755,37.82,05:02.54
4756,37.81,05:02.55
4757,37.80,05:02.56
4758,37.79,05:02.57
4759,37.78,05:02.58
4760,37.78,05:02.59
4761,37.77,05:02.60
4762,37.76,05:02.61
4763,37.75,05:02.62
4764,37.75,05:02.63
4765,37.74,05:02.64
4766,37.73,05:02.65
4767,37.72,05:02.66
4768,37.72,05:02.67
4769,37.71,05:02.68
4770,37.70,05:02.69
4771,37.69,05:02.70
4772,37.68,05:02.71
4773,37.68,05:02.72
4774,37.67,05:02.73
4775,37.66,05:02.74
4776,37.65,05:02.75
4777,37.65,05:02.76
4778,37.64,05:02.77
4779,37.63,05:02.78
4780,37.62,05:02.79
4781,37.62,05:02.80
4782,37.61,05:02.81
4783,37.60,05:02.82
4784,37.59,05:02.83
4785,37.58,05:02.84
4786,37.58,05:02.85
4787,37.57,05:02.86
4788,37.56,05:02.87
4789,37.55,05:02.88
4790,37.55,05:02.89
4791,37.54,05:02.90
4792,37.53,05:02.91
4793,37.52,05:02.92
4794,37.52,05:02.93
4795,37.51,05:02.94
4796,37.50,05:02.95
4797,37.49,05:02.96
4798,37.48,05:02.97
4799,37.48,05:02.98
4800,37.47,05:02.99
4801,37.46,05:03.00
4802,37.45,05:03.01
4803,37.45,05:03.02
4804,37.44,05:03.03
4805,37.43,05:03.04
4806,37.42,05:03.05
4807,37.42,05:03.06
4808,37.41,05:03.07
4809,37.40,05:03.08
4810,37.39,05:03.09
4811,37.38,05:03.10
4812,37.38,05:03.11
4813,37.37,05:03.12
4814,37.36,05:03.13
4815,37.35,05:03.14
4816,37.35,05:03.15
4817,37.34,05:03.16
4818,37.33,05:03.17
4819,37.32,05:03.18
4820,37.32,05:03.19
4821,37.31,05:03.20
4822,37.30,05:03.21
4823,37.29,05:03.22
4824,37.28,05:03.23
4825,37.28,05:03.24
4826,37.27,05:03.25
4827,37.26,05:03.26
4828,37.25,05:03.27
4829,37.25,05:03.28
4830,37.24,05:03.29
4831,37.23,05:03.30
4832,37.22,05:03.31
4833,37.22,05:03.32
4834,37.21,05:03.33
4835,37.20,05:03.34
4836,37.19,05:03.35
4837,37.18,05:03.36
4838,37.18,05:03.37
4839,37.17,05:03.38
4840,37.16,05:03.39
4841,37.15,05:03.40
4842,37.15,05:03.41
4843,37.14,05:03.42
4844,37.13,05:03.43
4845,37.12,05:03.44
4846,37.12,05:03.45
4847,37.11,05:03.46
4848,37.10,05:03.47
4849,37.09,05:03.48
4850,37.08,05:03.49
4851,37.08,05:03.50
4852,37.07,05:03.51
4853,37.06,05:03.52
4854,37.05,05:03.53
4855,37.05,05:03.54
4856,37.04,05:03.55
4857,37.03,05:03.56
4858,37.02,05:03.57
4859,37.02,05:03.58
4860,37.01,05:03.59
4861,37.00,05:03.60
4862,36.99,05:03.61
4863,36.99,05:03.62
4864,36.98,05:03.63
4865,36.97,05:03.64
4866,36.96,05:03.65
4867,36.96,05:03.66
4868,36.95,05:03.67
4869,36.94,05:03.68
4870,36.94,05:03.69
4871,36.93,05:03.70
4872,36.92,05:03.71
4873,36.91,05:03.72
4874,36.91,05:03.73
4875,36.90,05:03.74
4876,36.89,05:03.75
4877,36.89,05:03.76
4878,36.88,05:03.77
4879,36.87,05:03.78
4880,36.86,05:03.79
4881,36.86,05:03.80
4882,36.85,05:03.81
4883,36.84,05:03.82
4884,36.84,05:03.83
4885,36.83,05:03.84
4886,36.82,05:03.85
4887,36.81,05:03.86
4888,36.81,05:03.87
4889,36.80,05:03.88
4890,36.79,05:03.89
4891,36.79,05:03.90
4892,36.78,05:03.91
4893,36.77,05:03.92
4894,36.76,05:03.93
4895,36.76,05:03.94
4896,36.75,05:03.95
4897,36.74,05:03.96
4898,36.74,05:03.97
4899,36.73,05:03.98
4900,36.72,05:03.99
4901,36.71,05:04.00
4902,36.71,05:04.01
4903,36.70,05:04.02
4904,36.69,05:04.03
4905,36.69,05:04.04
4906,36.68,05:04.05
4907,36.67,05:04.06
4908,36.66,05:04.07
4909,36.66,05:04.08
4910,36.65,05:04.09
4911,36.64,05:04.10
4912,36.64,05:04.11
4913,36.63,05:04.12
4914,36.62,05:04.13
4915,36.61,05:04.14
4916,36.61,05:04.15
4917,36.60,05:04.16
4918,36.59,05:04.17
4919,36.59,05:04.18
4920,36.58,05:04.19
4921,36.57,05:04.20
4922,36.56,05:04.21
4923,36.56,05:04.22
4924,36.55,05:04.23
4925,36.54,05:04.24
4926,36.54,05:04.25
4927,36.53,05:04.26
4928,36.52,05:04.27
4929,36.51,05:04.28
4930,36.51,05:04.29
4931,36.50,05:04.30
4932,36.49,05:04.31
4933,36.49,05:04.32
4934,36.48,05:04.33
4935,36.47,05:04.34
4936,36.46,05:04.35
4937,36.46,05:04.36
4938,36.45,05:04.37
4939,36.44,05:04.38
4940,36.44,05:04.39
4941,36.43,05:04.40
4942,36.42,05:04.41
4943,36.41,05:04.42
4944,36.41,05:04.43
4945,36.40,05:04.44
4946,36.39,05:04.45
4947,36.39,05:04.46
4948,36.38,05:04.47
4949,36.37,05:04.48
4950,36.36,05:04.49
4951,36.36,05:04.50
4952,36.35,05:04.51
4953,36.34,05:04.52
4954,36.34,05:04.53
4955,36.33,05:04.54
4956,36.32,05:04.55
4957,36.31,05:04.56
4958,36.31,05:04.57
4959,36.30,05:04.58
4960,36.29,05:04.59
4961,36.29,05:04.60
4962,36.28,05:04.61
4963,36.27,05:04.62
4964,36.26,05:04.63
4965,36.26,05:04.64
4966,36.25,05:04.65
4967,36.24,05:04.66
4968,36.24,05:04.67
4969,36.23,05:04.68
4970,36.22,05:04.69
4971,36.21,05:04.70
4972,36.21,05:04.71
4973,36.20,05:04.72
4974,36.19,05:04.73
4975,36.19,05:04.74
4976,36.18,05:04.75
4977,36.17,05:04.76
4978,36.16,05:04.77
4979,36.16,05:04.78
4980,36.15,05:04.79
4981,36.14,05:04.80
4982,36.14,05:04.81
4983,36.13,05:04.82
4984,36.12,05:04.83
4985,36.11,05:04.84
4986,36.11,05:04.85
4987,36.10,05:04.86
4988,36.09,05:04.87
4989,36.09,05:04.88
4990,36.08,05:04.89
4991,36.07,05:04.90
4992,36.06,05:04.91
4993,36.06,05:04.92
4994,36.05,05:04.93
4995,36.04,05:04.94
4996,36.04,05:04.95
4997,36.03,05:04.96
4998,36.02,05:04.97
4999,36.01,05:04.98
5000,36.01,05:04.99
5001,36.00,05:05.00
5002,35.99,05:05.01
5003,35.99,05:05.02
5004,35.98,05:05.03
5005,35.97,05:05.04
5006,35.96,05:05.05
5007,35.96,05:05.06
5008,35.95,05:05.07
5009,35.94,05:05.08
5010,35.94,05:05.09
5011,35.93,05:05.10
5012,35.92,05:05.11
5013,35.91,05:05.12
5014,35.91,05:05.13
5015,35.90,05:05.14
5016,35.89,05:05.15
5017,35.89,05:05.16
5018,35.88,05:05.17
5019,35.87,05:05.18
5020,35.86,05:05.19
5021,35.86,05:05.20
5022,35.85,05:05.21
5023,35.84,05:05.22
5024,35.84,05:05.23
5025,35.83,05:05.24
5026,35.82,05:05.25
5027,35.81,05:05.26
5028,35.81,05:05.27
5029,35.80,05:05.28
5030,35.79,05:05.29
5031,35.79,05:05.30
5032,35.78,05:05.31
5033,35.77,05:05.32
5034,35.76,05:05.33
5035,35.76,05:05.34
5036,35.75,05:05.35
5037,35.74,05:05.36
5038,35.74,05:05.37
5039,35.73,05:05.38
5040,35.72,05:05.39
5041,35.71,05:05.40
5042,35.71,05:05.41
5043,35.70,05:05.42
5044,35.69,05:05.43
5045,35.69,05:05.44
5046,35.68,05:05.45
5047,35.67,05:05.46
5048,35.66,05:05.47
5049,35.66,05:05.48
5050,35.65,05:05.49
5051,35.64,05:05.50
5052,35.64,05:05.51
5053,35.63,05:05.52
5054,35.62,05:05.53
5055,35.61,05:05.54
5056,35.61,05:05.55
5057,35.60,05:05.56
5058,35.59,05:05.57
5059,35.59,05:05.58
5060,35.58,05:05.59
5061,35.57,05:05.60
5062,35.56,05:05.61
5063,35.56,05:05.62
5064,35.55,05:05.63
5065,35.54,05:05.64
5066,35.54,05:05.65
5067,35.53,05:05.66
5068,35.52,05:05.67
5069,35.51,05:05.68
5070,35.51,05:05.69
5071,35.50,05:05.70
5072,35.49,05:05.71
5073,35.49,05:05.72
5074,35.48,05:05.73
5075,35.47,05:05.74
5076,35.46,05:05.75
5077,35.46,05:05.76
5078,35.45,05:05.77
5079,35.44,05:05.78
5080,35.44,05:05.79
5081,35.43,05:05.80
5082,35.42,05:05.81
5083,35.41,05:05.82
5084,35.41,05:05.83
5085,35.40,05:05.84
5086,35.39,05:05.85
5087,35.39,05:05.86
5088,35.38,05:05.87
5089,35.37,05:05.88
5090,35.36,05:05.89
5091,35.36,05:05.90
5092,35.35,05:05.91
5093,35.34,05:05.92
5094,35.34,05:05.93
5095,35.33,05:05.94
5096,35.32,05:05.95
5097,35.31,05:05.96
5098,35.31,05:05.97
5099,35.30,05:05.98
5100,35.29,05:05.99
5101,35.29,05:06.00
5102,35.28,05:06.01
5103,35.27,05:06.02
5104,35.26,05:06.03
5105,35.26,05:06.04
5106,35.25,05:06.05
5107,35.24,05:06.06
5108,35.24,05:06.07
5109,35.23,05:06.08
5110,35.22,05:06.09
5111,35.21,05:06.10
5112,35.21,05:06.11
5113,35.20,05:06.12
5114,35.19,05:06.13
5115,35.19,05:06.14
5116,35.18,05:06.15
5117,35.17,05:06.16
5118,35.16,05:06.17
5119,35.16,05:06.18
5120,35.15,05:06.19
5121,35.14,05:06.20
5122,35.14,05:06.21
5123,35.13,05:06.22
5124,35.12,05:06.23
5125,35.11,05:06.24
5126,35.11,05:06.25
5127,35.10,05:06.26
5128,35.09,05:06.27
5129,35.09,05:06.28
5130,35.08,05:06.29
5131,35.07,05:06.30
5132,35.06,05:06.31
5133,35.06,05:06.32
5134,35.05,05:06.33
5135,35.04,05:06.34
5136,35.04,05:06.35
5137,35.03,05:06.36
5138,35.02,05:06.37
5139,35.01,05:06.38
5140,35.01,05:06.39
5141,35.00,05:06.40
5142,34.99,05:06.41
5143,34.99,05:06.42
5144,34.98,05:06.43
5145,34.97,05:06.44
5146,34.96,05:06.45
5147,34.96,05:06.46
5148,34.95,05:06.47
5149,34.94,05:06.48
5150,34.94,05:06.49
5151,34.93,05:06.50
5152,34.92,05:06.51
5153,34.91,05:06.52
5154,34.91,05:06.53
5155,34.90,05:06.54
5156,34.89,05:06.55
5157,34.89,05:06.56
5158,34.88,05:06.57
5159,34.87,05:06.58
5160,34.86,05:06.59
5161,34.86,05:06.60
5162,34.85,05:06.61
5163,34.84,05:06.62
5164,34.84,05:06.63
5165,34.83,05:06.64
5166,34.82,05:06.65
5167,34.81,05:06.66
5168,34.81,05:06.67
5169,34.80,05:06.68
5170,34.79,05:06.69
5171,34.79,05:06.70
5172,34.78,05:06.71
5173,34.77,05:06.72
5174,34.76,05:06.73
5175,34.76,05:06.74
5176,34.75,05:06.75
5177,34.74,05:06.76
5178,34.74,05:06.77
5179,34.73,05:06.78
5180,34.72,05:06.79
5181,34.71,05:06.80
5182,34.71,05:06.81
5183,34.70,05:06.82
5184,34.69,05:06.83
5185,34.69,05:06.84
5186,34.68,05:06.85
5187,34.67,05:06.86
5188,34.66,05:06.87
5189,34.66,05:06.88
5190,34.65,05:06.89
5191,34.64,05:06.90
5192,34.64,05:06.91
5193,34.63,05:06.92
5194,34.62,05:06.93
5195,34.61,05:06.94
5196,34.61,05:06.95
5197,34.60,05:06.96
5198,34.59,05:06.97
5199,34.59,05:06.98
5200,34.58,05:06.99
5201,34.57,05:07.00
5202,34.56,05:07.01
5203,34.56,05:07.02
5204,34.55,05:07.03
5205,34.54,05:07.04
5206,34.54,05:07.05
5207,34.53,05:07.06
5208,34.52,05:07.07
5209,34.51,05:07.08
5210,34.51,05:07.09
5211,34.50,05:07.10
5212,34.49,05:07.11
5213,34.49,05:07.12
5214,34.48,05:07.13
5215,34.47,05:07.14
5216,34.46,05:07.15
5217,34.46,05:07.16
5218,34.45,05:07.17
5219,34.44,05:07.18
5220,34.44,05:07.19
5221,34.43,05:07.20
5222,34.42,05:07.21
5223,34.41,05:07.22
5224,34.41,05:07.23
5225,34.40,05:07.24
5226,34.39,05:07.25
5227,34.39,05:07.26
5228,34.38,05:07.27
5229,34.37,05:07.28
5230,34.36,05:07.29
5231,34.36,05:07.30
5232,34.35,05:07.31
5233,34.34,05:07.32
5234,34.34,05:07.33
5235,34.33,05:07.34
5236,34.32,05:07.35
5237,34.31,05:07.36
5238,34.31,05:07.37
5239,34.30,05:07.38
5240,34.29,05:07.39
5241,34.29,05:07.40
5242,34.28,05:07.41
5243,34.27,05:07.42
5244,34.26,05:07.43
5245,34.26,05:07.44
5246,34.25,05:07.45
5247,34.24,05:07.46
5248,34.24,05:07.47
5249,34.23,05:07.48
5250,34.22,05:07.49
5251,34.21,05:07.50
5252,34.21,05:07.51
5253,34.20,05:07.52
5254,34.19,05:07.53
5255,34.19,05:07.54
5256,34.18,05:07.55
5257,34.17,05:07.56
5258,34.16,05:07.57
5259,34.16,05:07.58
5260,34.15,05:07.59
5261,34.14,05:07.60
5262,34.14,05:07.61
5263,34.13,05:07.62
5264,34.12,05:07.63
5265,34.11,05:07.64
5266,34.11,05:07.65
5267,34.10,05:07.66
5268,34.09,05:07.67
5269,34.09,05:07.68
5270,34.08,05:07.69
5271,34.07,05:07.70
5272,34.06,05:07.71
5273,34.06,05:07.72
5274,34.05,05:07.73
5275,34.04,05:07.74
5276,34.04,05:07.75
5277,34.03,05:07.76
5278,34.02,05:07.77
5279,34.01,05:07.78
5280,34.01,05:07.79
5281,34.00,05:07.80
5282,33.99,05:07.81
5283,33.99,05:07.82
5284,33.98,05:07.83
5285,33.97,05:07.84
5286,33.96,05:07.85
5287,33.96,05:07.86
5288,33.95,05:07.87
5289,33.94,05:07.88
5290,33.94,05:07.89
5291,33.93,05:07.90
5292,33.92,05:07.91
5293,33.91,05:07.92
5294,33.91,05:07.93
5295,33.90,05:07.94
5296,33.89,05:07.95
5297,33.89,05:07.96
5298,33.88,05:07.97
5299,33.87,05:07.98
5300,33.86,05:07.99
5301,33.86,05:08.00
5302,33.85,05:08.01
5303,33.84,05:08.02
5304,33.84,05:08.03
5305,33.83,05:08.04
5306,33.82,05:08.05
5307,33.81,05:08.06
5308,33.81,05:08.07
5309,33.80,05:08.08
5310,33.79,05:08.09
5311,33.79,05:08.10
5312,33.78,05:08.11
5313,33.77,05:08.12
5314,33.76,05:08.13
5315,33.76,05:08.14
5316,33.75,05:08.15
5317,33.74,05:08.16
5318,33.74,05:08.17
5319,33.73,05:08.18
5320,33.72,05:08.19
5321,33.71,05:08.20
5322,33.71,05:08.21
5323,33.70,05:08.22
5324,33.69,05:08.23
5325,33.69,05:08.24
5326,33.68,05:08.25
5327,33.67,05:08.26
5328,33.66,05:08.27
5329,33.66,05:08.28
5330,33.65,05:08.29
5331,33.64,05:08.30
5332,33.64,05:08.31
5333,33.63,05:08.32
5334,33.62,05:08.33
5335,33.61,05:08.34
5336,33.61,05:08.35
5337,33.60,05:08.36
5338,33.59,05:08.37
5339,33.59,05:08.38
5340,33.58,05:08.39
5341,33.57,05:08.40
5342,33.56,05:08.41
5343,33.56,05:08.42
5344,33.55,05:08.43
5345,33.54,05:08.44
5346,33.54,05:08.45
5347,33.53,05:08.46
5348,33.52,05:08.47
5349,33.51,05:08.48
5350,33.51,05:08.49
5351,33.50,05:08.50
5352,33.49,05:08.51
5353,33.49,05:08.52
5354,33.48,05:08.53
5355,33.47,05:08.54
5356,33.46,05:08.55
5357,33.46,05:08.56
5358,33.45,05:08.57
5359,33.44,05:08.58
5360,33.44,05:08.59
5361,33.43,05:08.60
5362,33.42,05:08.61
5363,33.41,05:08.62
5364,33.41,05:08.63
5365,33.40,05:08.64
5366,33.39,05:08.65
5367,33.39,05:08.66
5368,33.38,05:08.67
5369,33.37,05:08.68
5370,33.36,05:08.69
5371,33.36,05:08.70
5372,33.35,05:08.71
5373,33.34,05:08.72
5374,33.34,05:08.73
5375,33.33,05:08.74
5376,33.32,05:08.75
5377,33.31,05:08.76
5378,33.31,05:08.77
5379,33.30,05:08.78
5380,33.29,05:08.79
5381,33.29,05:08.80
5382,33.28,05:08.81
5383,33.27,05:08.82
5384,33.26,05:08.83
5385,33.26,05:08.84
5386,33.25,05:08.85
5387,33.24,05:08.86
5388,33.24,05:08.87
5389,33.23,05:08.88
5390,33.22,05:08.89
5391,33.21,05:08.90
5392,33.21,05:08.91
5393,33.20,05:08.92
5394,33.19,05:08.93
5395,33.19,05:08.94
5396,33.18,05:08.95
5397,33.17,05:08.96
5398,33.16,05:08.97
5399,33.16,05:08.98
5400,33.15,05:08.99
5401,33.14,05:09.00
5402,33.14,05:09.01
5403,33.13,05:09.02
5404,33.12,05:09.03
5405,33.11,05:09.04
5406,33.11,05:09.05
5407,33.10,05:09.06
5408,33.09,05:09.07
5409,33.09,05:09.08
5410,33.08,05:09.09
5411,33.07,05:09.10
5412,33.06,05:09.11
5413,33.06,05:09.12
5414,33.05,05:09.13
5415,33.04,05:09.14
5416,33.04,05:09.15
5417,33.03,05:09.16
5418,33.02,05:09.17
5419,33.01,05:09.18
5420,33.01,05:09.19
5421,33.00,05:09.20
5422,32.99,05:09.21
5423,32.99,05:09.22
5424,32.98,05:09.23
5425,32.97,05:09.24
5426,32.97,05:09.25
5427,32.96,05:09.26
5428,32.96,05:09.27
5429,32.95,05:09.28
5430,32.94,05:09.29
5431,32.94,05:09.30
5432,32.93,05:09.31
5433,32.92,05:09.32
5434,32.92,05:09.33
5435,32.91,05:09.34
5436,32.91,05:09.35
5437,32.90,05:09.36
5438,32.89,05:09.37
5439,32.89,05:09.38
5440,32.88,05:09.39
5441,32.87,05:09.40
5442,32.87,05:09.41
5443,32.86,05:09.42
5444,32.86,05:09.43
5445,32.85,05:09.44
5446,32.84,05:09.45
5447,32.84,05:09.46
5448,32.83,05:09.47
5449,32.82,05:09.48
5450,32.82,05:09.49
5451,32.81,05:09.50
5452,32.81,05:09.51
5453,32.80,05:09.52
5454,32.79,05:09.53
5455,32.79,05:09.54
5456,32.78,05:09.55
5457,32.77,05:09.56
5458,32.77,05:09.57
5459,32.76,05:09.58
5460,32.76,05:09.59
5461,32.75,05:09.60
5462,32.74,05:09.61
5463,32.74,05:09.62
5464,32.73,05:09.63
5465,32.72,05:09.64
5466,32.72,05:09.65
5467,32.71,05:09.66
5468,32.71,05:09.67
5469,32.70,05:09.68
5470,32.69,05:09.69
5471,32.69,05:09.70
5472,32.68,05:09.71
5473,32.67,05:09.72
5474,32.67,05:09.73
5475,32.66,05:09.74
5476,32.66,05:09.75
5477,32.65,05:09.76
5478,32.64,05:09.77
5479,32.64,05:09.78
5480,32.63,05:09.79
5481,32.62,05:09.80
5482,32.62,05:09.81
5483,32.61,05:09.82
5484,32.61,05:09.83
5485,32.60,05:09.84
5486,32.59,05:09.85
5487,32.59,05:09.86
5488,32.58,05:09.87
5489,32.57,05:09.88
5490,32.57,05:09.89
5491,32.56,05:09.90
5492,32.56,05:09.91
5493,32.55,05:09.92
5494,32.54,05:09.93
5495,32.54,05:09.94
5496,32.53,05:09.95
5497,32.52,05:09.96
5498,32.52,05:09.97
5499,32.51,05:09.98
5500,32.51,05:09.99
5501,32.50,05:10.00
5502,32.49,05:10.01
5503,32.49,05:10.02
5504,32.48,05:10.03
5505,32.47,05:10.04
5506,32.47,05:10.05
5507,32.46,05:10.06
5508,32.46,05:10.07
5509,32.45,05:10.08
5510,32.44,05:10.09
5511,32.44,05:10.10
5512,32.43,05:10.11
5513,32.42,05:10.12
5514,32.42,05:10.13
5515,32.41,05:10.14
5516,32.41,05:10.15
5517,32.40,05:10.16
5518,32.39,05:10.17
5519,32.39,05:10.18
5520,32.38,05:10.19
5521,32.37,05:10.20
5522,32.37,05:10.21
5523,32.36,05:10.22
5524,32.36,05:10.23
5525,32.35,05:10.24
5526,32.34,05:10.25
5527,32.34,05:10.26
5528,32.33,05:10.27
5529,32.32,05:10.28
5530,32.32,05:10.29
5531,32.31,05:10.30
5532,32.31,05:10.31
5533,32.30,05:10.32
5534,32.29,05:10.33
5535,32.29,05:10.34
5536,32.28,05:10.35
5537,32.27,05:10.36
5538,32.27,05:10.37
5539,32.26,05:10.38
5540,32.26,05:10.39
5541,32.25,05:10.40
5542,32.24,05:10.41
5543,32.24,05:10.42
5544,32.23,05:10.43
5545,32.22,05:10.44
5546,32.22,05:10.45
5547,32.21,05:10.46
5548,32.21,05:10.47
5549,32.20,05:10.48
5550,32.19,05:10.49
5551,32.19,05:10.50
5552,32.18,05:10.51
5553,32.17,05:10.52
5554,32.17,05:10.53
5555,32.16,05:10.54
5556,32.16,05:10.55
5557,32.15,05:10.56
5558,32.14,05:10.57
5559,32.14,05:10.58
5560,32.13,05:10.59
5561,32.12,05:10.60
5562,32.12,05:10.61
5563,32.11,05:10.62
5564,32.11,05:10.63
5565,32.10,05:10.64
5566,32.09,05:10.65
5567,32.09,05:10.66
5568,32.08,05:10.67
5569,32.07,05:10.68
5570,32.07,05:10.69
5571,32.06,05:10.70
5572,32.06,05:10.71
5573,32.05,05:10.72
5574,32.04,05:10.73
5575,32.04,05:10.74
5576,32.03,05:10.75
5577,32.02,05:10.76
5578,32.02,05:10.77
5579,32.01,05:10.78
5580,32.01,05:10.79
5581,32.00,05:10.80
5582,31.99,05:10.81
5583,31.99,05:10.82
5584,31.98,05:10.83
5585,31.97,05:10.84
5586,31.97,05:10.85
5587,31.96,05:10.86
5588,31.95,05:10.87
5589,31.95,05:10.88
5590,31.94,05:10.89
5591,31.93,05:10.90
5592,31.93,05:10.91
5593,31.92,05:10.92
5594,31.91,05:10.93
5595,31.91,05:10.94
5596,31.90,05:10.95
5597,31.89,05:10.96
5598,31.89,05:10.97
5599,31.88,05:10.98
5600,31.87,05:10.99
5601,31.87,05:11.00
5602,31.86,05:11.01
5603,31.85,05:11.02
5604,31.85,05:11.03
5605,31.84,05:11.04
5606,31.83,05:11.05
5607,31.83,05:11.06
5608,31.82,05:11.07
5609,31.81,05:11.08
5610,31.81,05:11.09
5611,31.80,05:11.10
5612,31.79,05:11.11
5613,31.79,05:11.12
5614,31.78,05:11.13
5615,31.77,05:11.14
5616,31.77,05:11.15
5617,31.76,05:11.16
5618,31.75,05:11.17
5619,31.75,05:11.18
5620,31.74,05:11.19
5621,31.73,05:11.20
5622,31.73,05:11.21
5623,31.72,05:11.22
5624,31.71,05:11.23
5625,31.71,05:11.24
5626,31.70,05:11.25
5627,31.69,05:11.26
5628,31.69,05:11.27
5629,31.68,05:11.28
5630,31.67,05:11.29
5631,31.67,05:11.30
5632,31.66,05:11.31
5633,31.65,05:11.32
5634,31.65,05:11.33
5635,31.64,05:11.34
5636,31.63,05:11.35
5637,31.63,05:11.36
5638,31.62,05:11.37
5639,31.61,05:11.38
5640,31.61,05:11.39
5641,31.60,05:11.40
5642,31.59,05:11.41
5643,31.59,05:11.42
5644,31.58,05:11.43
5645,31.57,05:11.44
5646,31.57,05:11.45
5647,31.56,05:11.46
5648,31.55,05:11.47
5649,31.55,05:11.48
5650,31.54,05:11.49
5651,31.53,05:11.50
5652,31.53,05:11.51
5653,31.52,05:11.52
5654,31.51,05:11.53
5655,31.51,05:11.54
5656,31.50,05:11.55
5657,31.49,05:11.56
5658,31.49,05:11.57
5659,31.48,05:11.58
5660,31.47,05:11.59
5661,31.47,05:11.60
5662,31.46,05:11.61
5663,31.45,05:11.62
5664,31.45,05:11.63
5665,31.44,05:11.64
5666,31.43,05:11.65
5667,31.43,05:11.66
5668,31.42,05:11.67
5669,31.41,05:11.68
5670,31.41,05:11.69
5671,31.40,05:11.70
5672,31.39,05:11.71
5673,31.39,05:11.72
5674,31.38,05:11.73
5675,31.37,05:11.74
5676,31.37,05:11.75
5677,31.36,05:11.76
5678,31.35,05:11.77
5679,31.35,05:11.78
5680,31.34,05:11.79
5681,31.33,05:11.80
5682,31.33,05:11.81
5683,31.32,05:11.82
5684,31.31,05:11.83
5685,31.31,05:11.84
5686,31.30,05:11.85
5687,31.29,05:11.86
5688,31.29,05:11.87
5689,31.28,05:11.88
5690,31.27,05:11.89
5691,31.27,05:11.90
5692,31.26,05:11.91
5693,31.25,05:11.92
5694,31.25,05:11.93
5695,31.24,05:11.94
5696,31.23,05:11.95
5697,31.23,05:11.96
5698,31.22,05:11.97
5699,31.21,05:11.98
5700,31.21,05:11.99
5701,31.20,05:12.00
5702,31.19,05:12.01
5703,31.19,05:12.02
5704,31.18,05:12.03
5705,31.17,05:12.04
5706,31.17,05:12.05
5707,31.16,05:12.06
5708,31.15,05:12.07
5709,31.15,05:12.08
5710,31.14,05:12.09
5711,31.13,05:12.10
5712,31.13,05:12.11
5713,31.12,05:12.12
5714,31.11,05:12.13
5715,31.11,05:12.14
5716,31.10,05:12.15
5717,31.09,05:12.16
5718,31.09,05:12.17
5719,31.08,05:12.18
5720,31.07,05:12.19
5721,31.07,05:12.20
5722,31.06,05:12.21
5723,31.05,05:12.22
5724,31.05,05:12.23
5725,31.04,05:12.24
5726,31.03,05:12.25
5727,31.03,05:12.26
